Country Name,Country Code,Series Name,Series Code,2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Sweden,SWE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.925655349,0.373659829,0.453170853,1.360214686,2.212168834,3.437049106,-0.494460544,1.157988027,2.961150738,0.888377507,-0.04429297,-0.179638494,-0.046784745,0.984269245,1.794499047,1.953535301,1.784150974,0.497367319,2.163197364,8.369290989,8.548624897,2.835816582
Sweden,SWE,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.341613293,1.362226844,1.299904823,1.293933988,1.271478295,1.128336549,1.084638238,1.094170451,1.230688095,1.170597196,1.127778053,1.065414786,0.932670474,1.000782132,0.968603015,0.921417594,1.011886358,0.9973768,1.014508009,0.910905123,0.758365273,..
Spain,ESP,GDP per capita (current US$),NY.GDP.PCAP.CD,21522.0171,24925.02678,26450.95301,28421.68653,32652.01559,35603.24833,32279.82085,30658.74223,31824.62191,28456.44382,29228.84656,29707.76551,25982.44162,26755.60611,28381.34256,30602.42129,29786.52457,27233.94265,30799.47759,30270.2687,33509.0128,35297.0095
Spain,ESP,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,25.61559171,25.38825825,24.94057893,25.18348697,25.92309713,25.54780876,22.98539595,25.82781334,29.38841011,31.29973628,32.75545702,33.21933993,33.29868496,33.57703298,34.90039521,34.87481399,34.67556293,30.48102485,33.75708433,39.75513039,38.05925821,37.29278279
Spain,ESP,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,27.82019801,29.09126002,29.75858777,30.90043941,31.70385164,30.28032275,23.85129405,26.86555663,29.12341278,29.25429841,28.91331563,30.17992221,30.28335627,29.61164487,31.26705093,32.13459641,31.69066211,28.96510316,32.76750462,38.87243208,34.13247068,33.01225727
Spain,ESP,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.038888394,3.039248811,3.368814098,3.515575768,2.786797458,4.07534336,-0.287813084,1.799864577,3.196101888,2.446127824,1.408581092,-0.151114838,-0.50036571,-0.202598,1.956076334,1.674981369,0.699518994,-0.322753017,3.09313512,8.390576341,3.532361335,2.774178265
Spain,ESP,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.047485888,-0.090546302,0.193026617,-0.150648654,-0.27673164,-0.383085459,-0.47459957,-0.318043739,0.021104537,-0.029516449,0.012017759,0.243121743,0.241160139,0.402214497,0.27084595,0.275906235,0.292768747,0.411448449,0.509235561,0.318843424,0.287291557,..
South Africa,ZAF,GDP per capita (current US$),NY.GDP.PCAP.CD,4062.21756,5221.463337,5836.876633,6077.382934,6591.85536,6184.754743,6374.7056,7973.471958,8646.055711,8076.976785,7331.654674,6856.731371,6112.273825,5651.205852,6618.335083,6914.178032,6533.71121,5580.603831,6843.399419,6523.410978,6022.542542,6253.371582
South Africa,ZAF,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,23.91527336,22.75751879,23.59976449,26.09824988,27.95896439,32.25467367,24.98274649,25.78341763,27.69814847,27.13914919,28.37928032,29.0006193,27.71363841,28.15608817,27.34007578,27.49703715,27.20212941,27.57591416,31.10359881,33.37144955,32.75452687,31.84984519
South Africa,ZAF,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,21.80858921,22.88605644,23.82801691,27.66989139,29.16617474,33.71985013,24.60478884,24.62266954,26.93820197,28.443468,30.49574731,30.49895475,29.01303773,27.70516933,26.19585605,26.98850798,26.695867,23.18374492,24.93111503,31.41155258,32.42556868,29.85275287
South Africa,ZAF,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.679424141,-0.692039438,2.062853082,3.243907654,6.177812148,9.90998456,7.238095238,4.06749556,5.000853388,5.737971391,5.780169101,6.132829531,4.518690949,6.602908424,5.186186555,4.509872649,4.102850755,3.232388316,4.618745449,7.039872725,6.075243846,4.361152465
South Africa,ZAF,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.312842578,-0.131729558,-0.162092119,0.047030076,0.215346545,0.049528994,-0.11449261,-0.029427003,0.02403157,-0.0253867,-0.046294536,-0.146388963,-0.220544875,-0.149085,-0.284803629,-0.237546816,-0.283221096,-0.252867222,-0.75098145,-0.681386352,-0.665642023,..
Slovenia,SVN,GDP per capita (current US$),NY.GDP.PCAP.CD,14711.67487,17103.82978,17969.70959,19563.00506,23725.1596,27461.97642,24501.78973,23329.84177,24940.62848,22442.14179,23236.96553,24013.06821,20697.27485,21447.83778,23303.07771,25888.04811,25814.16872,25392.06511,29187.36938,28373.83823,32610.11092,34089.35277
Slovenia,SVN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,51.47981319,55.47101495,60.24130297,65.23484044,68.16444752,66.63591759,57.96282364,64.84082812,70.78294609,73.54534803,74.95894637,76.65244781,77.66417014,78.43658667,83.88198016,85.56863705,84.35705835,78.27179999,83.97734325,93.98266032,83.2510532,81.53466913
Slovenia,SVN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,51.80021394,56.92891851,60.88598125,65.28307265,69.49864683,68.75117608,56.51947738,63.7657473,69.54940966,70.11110054,70.20984307,69.81925728,69.55419757,69.80186141,74.82015568,77.04485692,75.68721734,69.27720859,78.1053851,92.23693466,76.84739149,74.94778786
Slovenia,SVN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.544164218,3.592975942,2.451501323,2.457924442,3.657495633,5.647423806,0.839262247,1.801170221,1.802851719,2.59741386,1.769200859,0.199343827,-0.525552286,-0.054999542,1.429107433,1.73860862,1.630522608,-0.054856816,1.917065061,8.833698867,7.446877174,1.965626564
Slovenia,SVN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.18649447,1.081613421,1.092811227,1.085729003,1.098629355,1.149374366,0.936905801,0.866508842,0.969209671,0.935110688,0.88225168,0.965773404,0.947492003,0.979141891,0.866365492,0.894267261,0.801585972,0.701467931,0.755585372,0.709335089,0.818632841,..
Slovak Republic,SVK,GDP per capita (current US$),NY.GDP.PCAP.CD,8675.396337,10650.12901,11641.54103,13167.89547,16110.48173,18744.31923,16586.75278,16899.44868,18469.43543,17516.96911,18312.78051,18770.92899,16442.07609,16636.07691,17645.52987,19573.3717,19406.05897,19735.48583,22132.4483,21334.6011,24673.5483,26147.90284
Slovak Republic,SVK,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,62.77579651,69.34449664,72.63014069,81.28034966,83.37724258,80.20446742,68.09605649,77.08108209,84.63305212,90.90886267,92.87902224,90.44000899,90.69384962,92.31168701,93.95241687,94.92683265,91.84408651,84.29834345,90.72449506,98.99010916,91.27767284,85.22300526
Slovak Republic,SVK,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,63.22270971,70.87796338,76.07532047,83.71185606,83.20278263,82.26000558,68.6182956,78.0274156,84.54502419,86.06009551,88.02411425,86.31630711,88.73217328,90.44569259,92.69227053,93.80613205,91.87852212,83.23582987,91.18017037,104.9388591,89.75595789,85.02143045
Slovak Republic,SVK,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,8.554143054,7.548500882,2.709084946,4.483331204,2.756723716,4.598179763,1.615104641,0.957018133,3.919285991,3.606102635,1.40047369,-0.07616533,-0.325219777,-0.520010196,1.311945882,2.514037129,2.664561334,1.936941267,3.149606299,12.77414636,10.53194766,2.757609094
Slovak Republic,SVK,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.947933495,0.593536019,0.89807272,0.784178674,1.036687136,1.082136154,0.920496821,1.053316832,0.974757314,1.08840096,1.119518161,1.039121151,0.865759432,0.708230555,0.902731478,0.736685812,0.667368829,0.633981705,0.617919028,0.445335746,0.573219299,..
Singapore,SGP,GDP per capita (current US$),NY.GDP.PCAP.CD,23730.38401,27608.08001,29961.31728,33768.45282,39432.88602,40008.57205,38926.80544,47236.68308,53891.45703,55547.55531,56967.42579,57564.80231,55645.60686,57005.58872,61236.25127,66881.6067,65952.0379,61410.07926,80056.12882,90299.06946,85412.23035,90674.06663
Singapore,SGP,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,202.5862064,213.9516954,225.1596677,228.0376171,212.7793937,228.9937709,190.844935,197.9989608,203.3277086,196.7196129,195.0777963,191.9535358,178.3846085,164.5506642,171.7416255,178.1982514,176.8913,181.7820245,182.7108066,186.1142908,181.5613224,178.7762868
Singapore,SGP,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,174.6323579,187.5720171,195.2708452,197.3257825,181.5090782,208.332944,167.3478768,171.686595,175.7709227,172.4933529,171.9639837,168.5137834,151.0867904,138.2889918,145.0527838,148.3983359,147.5036851,150.258781,146.4505771,146.235277,144.1319016,143.5951411
Singapore,SGP,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.5079053,1.662727199,0.425106277,0.965657519,2.109801667,6.635440584,0.58914202,2.828845276,5.251156246,4.580844794,2.364397937,1.033169559,-0.521975612,-0.52980976,0.576763191,0.438784215,0.567829988,-0.172111866,2.316103158,6.130954189,4.833723628,2.389511236
Singapore,SGP,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.876536012,1.092955947,1.153349996,1.248492837,1.174211025,1.344676137,1.179591179,1.169414878,1.191421747,1.368174553,1.378178358,1.186271429,1.29889214,1.477468967,1.599125028,1.468256593,1.480454206,1.438511014,1.442505479,1.440372348,1.42420423,..
Seychelles,SYC,GDP per capita (current US$),NY.GDP.PCAP.CD,9070.284608,10827.67164,11802.11183,12782.99389,12669.30267,11265.43763,9747.091805,10934.79495,12110.09375,12337.15547,14821.29215,15188.19022,15333.10517,16566.9946,17480.36519,18440.23405,19141.51187,14041.47541,14982.91115,16836.67219,18262.71158,17858.82264
Seychelles,SYC,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,87.5283833,72.88170464,77.1075351,83.08103862,86.84372633,98.13541039,105.3869086,91.36695105,97.96075688,103.0472269,94.70303168,99.18074916,90.08462826,85.35025741,93.90957229,87.04440441,82.35626862,66.54668952,80.26387147,90.12160331,83.40836921,85.16833617
Seychelles,SYC,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,81.31585173,76.65923211,93.99420085,94.48589689,88.08473647,110.7075581,116.5469168,106.7957414,112.1146259,119.131028,101.8147016,114.1737203,97.39038421,95.51593099,103.5326641,98.6631328,91.05157826,86.93664205,103.5069435,99.70523212,97.41889329,103.2008491
Seychelles,SYC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.302553864,3.857303914,0.907187718,-0.353465499,5.320600273,36.96475829,31.75444077,-2.404638751,2.559267722,7.110370623,4.338938483,1.385834546,4.041944107,-1.015481917,2.856795756,3.702918391,1.807094008,1.20266464,9.76909937,2.626036329,-1.035300884,0.311726051
Seychelles,SYC,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.645857215,0.655790031,0.931847215,0.912748575,0.787657201,0.748909354,0.59813714,0.856766224,0.937754095,0.744266331,0.825588942,0.361632437,0.674569547,0.715953171,0.779473782,0.673994184,0.658786893,0.701836467,0.744736969,0.762523115,0.763500512,..
Serbia,SRB,GDP per capita (current US$),NY.GDP.PCAP.CD,3153.901131,3597.087981,3807.974173,4492.71367,6081.087657,7376.735179,6414.044846,5970.926609,7082.286167,6263.040861,7040.418121,6886.678091,5820.321558,5982.370301,6548.036538,7559.861657,7755.632986,8098.709557,9680.527981,10022.96885,12281.50585,13523.72468
Serbia,SRB,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,22.0592973,24.48020961,27.60410475,28.9667656,26.24935667,27.38441073,25.34457357,30.98822616,31.72357684,34.42457421,38.22727216,40.32316738,43.38512198,46.45367044,48.13245504,48.67021024,48.96099566,46.10508759,52.34040052,60.74937853,55.07551609,52.69255151
Serbia,SRB,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,36.23537472,47.80740664,44.3884441,46.56246977,46.4672309,48.35883556,38.15714904,42.72063542,44.02578447,47.65210723,46.10498421,48.05833495,50.14302579,51.2370236,54.60799013,56.89350279,58.61631389,54.21937322,60.0018978,71.18826383,59.41843257,58.7684069
Serbia,SRB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,9.876178897,11.02636272,16.11998065,11.724023,6.391706444,12.41098678,8.116950922,6.142553602,11.13739763,7.330385896,7.694263629,2.082447939,1.39235822,1.122313974,3.131062486,1.959840763,1.849229845,1.575532901,4.085102853,11.98151173,12.37190436,4.670529749
Serbia,SRB,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.582542062,-0.507584155,-0.762413561,-0.53756845,-0.591357946,-0.542712986,-0.47735855,-0.421741664,-0.282882065,-0.217299461,-0.075638093,0.184110776,0.234833032,0.133281603,0.083367988,0.005321072,-0.078051545,-0.170754418,-0.085211463,-0.174069464,-0.039109707,..
Saudi Arabia,SAU,GDP per capita (current US$),NY.GDP.PCAP.CD,11487.22041,13154.4979,15975.74738,17563.61454,18596.15026,22320.4889,17718.39116,22028.39014,27126.74987,28733.43755,27865.4656,27805.48503,23256.15496,22267.72171,23929.29071,29360.0659,29566.79338,24338.83073,31920.76537,38510.22762,36156.84834,35057.22523
Saudi Arabia,SAU,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,45.85414919,50.98533108,57.05074299,59.83190824,59.93744014,62.11150203,47.08862065,49.56971453,55.27334614,53.11984764,50.37251644,45.09584582,31.44013162,29.14308971,32.3625379,35.52098316,32.15920498,23.80981153,29.1556614,35.9850099,30.24251963,29.16409613
Saudi Arabia,SAU,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,23.97702152,24.09750557,24.90333295,30.11269643,34.92587696,33.99112884,37.76972091,32.9799705,29.08608811,28.6208309,29.87898499,32.90426529,35.66513761,28.7785738,27.16944126,23.58192731,24.63461551,23.7233477,21.72826494,20.83915488,23.9264922,25.64038858
Saudi Arabia,SAU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.612194123,0.515509266,0.479229464,2.209023502,4.167827165,9.870244184,5.057223369,5.33941623,5.826218862,2.866269766,3.529955158,2.239165906,1.204693885,2.067407783,-0.836410332,2.457198359,-2.09334901,3.445467064,3.063289889,2.474073719,2.327085184,1.687921124
Saudi Arabia,SAU,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.141017646,-0.654632509,-0.240614012,-0.522423804,-0.467305243,-0.336524427,-0.492535233,-0.226726979,-0.464799643,-0.480688244,-0.431784123,-0.285844654,-0.634387195,-0.472771108,-0.649625719,-0.660987616,-0.624047399,-0.650637805,-0.592355371,-0.355806291,-0.21322453,..
Russia,RUS,GDP per capita (current US$),NY.GDP.PCAP.CD,2975.123047,4102.364746,5323.455078,6920.199707,9101.239258,11635.28418,8562.824219,10674.99023,14305.33203,15401.85156,15941.44824,14055.47266,9277.713867,8663.158203,10658.91309,11211.8877,11447.70117,10108.32715,12425.0293,15619.61426,14159.3877,14889.01855
Russia,RUS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,35.24998178,34.41789106,35.20306597,33.73047544,30.16406048,31.30956033,27.9381012,29.21556078,28.05536148,26.90732034,25.84533683,27.11109705,28.70338944,25.85448298,26.09088098,30.7932568,28.43343068,25.52218551,30.00241954,27.72030335,22.49271195,21.91660028
Russia,RUS,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,23.87828723,22.16396134,21.51018253,21.00292642,21.54206226,22.07290571,20.49695982,21.1399447,19.98003793,20.24407005,20.44181257,20.69024421,20.65595987,20.66363686,20.78564336,20.78764357,20.79532298,20.44472269,20.58377593,15.06248308,18.34161446,17.59156448
Russia,RUS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,13.66329302,10.88861573,12.68530395,9.668654548,9.007298689,14.11076778,11.64732958,6.849392303,8.440464859,5.074743008,6.753710262,7.823411839,15.53440505,7.04244763,3.683329444,2.878297236,4.470366608,3.381659372,6.69445892,..,..,..
Russia,RUS,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.193151832,-1.514594436,-1.267701387,-0.908794343,-0.863382518,-0.749933898,-0.969926596,-0.929458737,-0.998262107,-0.817712665,-0.73609364,-0.943617463,-1.032223463,-0.947688162,-0.642759621,-0.538330913,-0.55108875,-0.667407393,-0.707898319,-1.005996704,-1.134333849,..
Qatar,QAT,GDP per capita (current US$),NY.GDP.PCAP.CD,31602.47087,41035.50084,53949.67641,62582.44531,65954.34195,80781.40392,60785.73516,77387.32679,103261.5065,108470.3788,103697.0084,95840.63101,68985.2947,61253.63755,63279.85569,71039.84906,66841.30135,51683.50544,71751.88313,88701.46335,80195.87465,76275.90768
Qatar,QAT,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,61.69758239,64.16822495,65.08504482,62.81773017,60.27737186,61.36235262,51.13487609,62.3196826,72.61970914,76.47241908,72.71783502,67.99811813,57.06147777,47.71384149,52.88942263,55.94186317,52.18885993,49.11887826,58.72601703,68.59841317,..,..
Qatar,QAT,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,28.46736631,26.20420389,29.66049935,35.75318915,35.83673385,28.07048903,29.00928688,23.75060735,26.10192955,29.27387535,29.66537308,31.03625661,36.64612641,41.83375863,38.60516529,35.89658581,37.85751562,40.90021662,34.05314154,31.61523403,..,..
Qatar,QAT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.264565044,6.79933665,8.814395323,11.83580962,13.75816258,15.05014516,-4.863278016,-2.425256752,1.138366235,2.315348534,3.221977568,3.349720857,1.814077239,2.676591701,0.394878914,0.255815383,-0.666641125,-2.54031503,2.304465657,4.995275537,3.027648992,1.267343103
Qatar,QAT,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.186481357,1.123904943,1.027679205,0.926921546,0.952527702,1.114876628,1.223285079,1.15385592,1.174731016,1.223598838,1.212546468,0.977457762,0.983597457,0.884123743,0.647983015,0.649448752,0.6843701,0.66960603,0.833391726,0.960249305,0.993381143,..
Romania,ROU,GDP per capita (current US$),NY.GDP.PCAP.CD,2679.40626,3494.990564,4618.003508,5757.531273,8360.337759,10435.15612,8548.454341,8399.537423,9560.675528,8929.953662,9497.674116,10031.77108,8977.017482,9404.540059,10727.9822,12502.26241,12992.03261,13082.30066,14986.78549,15557.88262,18404.27309,20072.40792
Romania,ROU,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,24.21273505,25.74393627,24.53522061,24.7712265,24.71082905,26.15549966,26.02237702,31.64159331,35.23660885,35.70836299,40.24536361,41.47671194,41.34919358,42.41633517,42.33427421,41.4963399,40.07931455,36.76449058,40.48040368,43.3611501,39.15220055,35.59619626
Romania,ROU,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,31.966792,34.8825424,34.82532884,36.91239943,38.79432762,39.01970134,32.44768134,38.31334218,41.03474759,40.88596101,41.15224956,41.89843102,42.17138312,43.47619312,44.82179036,44.99485912,44.28839761,41.15915288,46.13294575,50.26041239,43.93786685,41.69565525
Romania,ROU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,15.27348899,11.87436359,9.014912833,6.558514123,4.837329283,7.850802557,5.587420043,6.091416686,5.789253288,3.334922677,3.984712355,1.068309877,-0.594156437,-1.544796668,1.339021211,4.625484431,3.827854326,2.631073112,5.052328761,13.79548874,10.39718748,5.721405744
Romania,ROU,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.320030123,0.059348613,0.085602649,0.148430079,0.198067933,0.180609092,0.359366298,0.273600399,0.186090663,0.082341559,0.179133072,0.049136128,0.181799337,0.266823202,0.048514169,0.036318745,0.542255998,0.508950412,0.581789911,0.43113631,0.373643965,..
Portugal,PRT,GDP per capita (current US$),NY.GDP.PCAP.CD,15797.78213,18064.15809,18780.12751,19839.45405,22811.05648,24949.04136,23151.21541,22551.9351,23246.54254,20593.42742,21676.48596,22120.68501,19215.7813,19980.28089,21442.38428,23541.14011,23343.3629,22299.40441,24711.45101,24620.51956,27386.29206,28844.49792
Portugal,PRT,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,27.3671919,27.66705156,27.08416755,30.35740444,31.19418457,31.26107908,27.29374272,30.02758512,34.41151309,37.72350572,39.56395033,40.18509058,40.68766641,40.35508893,42.94267865,43.67758057,43.65312594,37.25601513,41.54842718,49.4816822,47.50644206,46.47965041
Portugal,PRT,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,33.77175559,35.53754211,35.86033701,38.18964868,38.75193301,40.81466384,34.19895081,37.66165507,38.59606258,38.217601,38.46655535,40.03557849,39.94700922,39.16725756,41.86511366,43.05811492,43.11786297,39.25262559,44.32511803,51.88246511,46.35734864,44.66138087
Portugal,PRT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.218990907,2.365362041,2.277163949,3.107665459,2.453965281,2.588506577,-0.835530022,1.402572899,3.653011004,2.773338541,0.274416667,-0.278153367,0.487938624,0.607397075,1.368614116,0.993715683,0.33817841,-0.01243833,1.265657191,7.832691242,4.311281919,2.416131878
Portugal,PRT,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.289688826,0.969877243,1.016647577,0.952390611,0.821809351,0.987546325,0.787381768,0.717686951,0.741739273,0.775272608,0.748763442,0.806274414,0.904212952,0.958625793,1.106169701,1.115307212,1.051751852,1.008731127,0.937390149,0.795802593,0.712578118,..
Poland,POL,GDP per capita (current US$),NY.GDP.PCAP.CD,5720.813662,6711.727153,8043.923323,9068.855283,11272.52937,14048.56047,11556.30269,12567.73177,13867.66694,13087.42094,13621.90238,14262.28419,12637.52203,12464.0121,13913.34152,15658.21059,15874.52205,16150.9291,18635.50888,18891.21353,22145.26431,25022.67164
Poland,POL,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,33.23866678,34.06216961,34.52546228,37.65804123,38.47111642,37.6687727,37.00405047,39.89220685,42.31819097,44.02290164,45.76728816,46.22067203,47.16163673,49.90642886,51.69252758,52.23257544,52.61289348,52.43388552,57.03797607,62.35251625,57.88127102,52.32895237
Poland,POL,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,35.97478121,36.91940696,35.78601681,40.04276232,42.27428264,42.90590886,37.96454606,42.33364548,44.60549831,44.80700167,44.65021908,45.81334768,45.09379055,46.95947394,48.87336767,50.20988672,48.96814034,46.82520571,53.83630695,60.66881661,52.14366402,48.32118901
Poland,POL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.682701376,3.382646819,2.183798724,1.284693944,2.458743124,4.164971935,3.795392425,2.580693703,4.239401496,3.560371517,0.991982606,0.053821313,-0.874125874,-0.664767331,2.075935537,1.812951565,2.227478809,3.374469726,5.055027047,14.42945076,11.5289128,3.790608976
Poland,POL,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.578085065,0.153857663,0.363082945,0.354031831,0.68284601,0.911096275,0.938135386,1.01733005,1.072062969,1.04947865,0.973354995,0.842940807,0.862319052,0.496157646,0.509756148,0.480488688,0.550716519,0.491619498,0.491903543,0.505146444,0.559584558,..
Philippines,PHL,GDP per capita (current US$),NY.GDP.PCAP.CD,1027.230119,1099.63013,1220.460186,1426.146492,1712.655433,1959.292335,1864.450434,2162.913759,2383.918925,2614.616444,2781.279577,2866.838038,2909.85818,2985.19564,3038.12125,3168.510366,3400.789498,3227.579102,3484.385939,3548.069306,3804.082741,3984.831539
Philippines,PHL,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,42.30501837,41.82684099,41.23003922,41.24545937,38.01418634,33.35683324,30.2195256,32.87482972,29.10542888,27.46707386,26.17741981,27.35450419,27.20805724,26.67300334,29.55229085,30.21360537,28.38292001,25.20283931,25.75203492,28.38740155,26.63684935,25.77344115
Philippines,PHL,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,45.26962599,45.29844383,42.61563535,39.6050793,35.63079365,34.32423753,30.66706519,33.22944879,31.69040782,30.37493166,29.64736142,30.1136679,31.93353487,35.10306242,38.61607889,41.94979293,40.45892225,32.96672099,37.7325749,44.04228206,40.78311997,40.11203137
Philippines,PHL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.289156627,4.829210836,6.516853933,5.485232068,2.9,8.260447036,4.219030521,3.789836348,4.718417047,3.026963911,2.582687661,3.597823439,0.674192537,1.253698801,2.853187726,5.309346616,2.392065344,2.393162393,3.927180221,5.821158112,5.978025155,3.21260487
Philippines,PHL,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.559809685,-1.705884457,-1.178786635,-1.638671637,-1.604885697,-1.779236317,-1.728763223,-1.650759578,-1.392181635,-1.18824029,-1.084253192,-0.713820934,-0.854724228,-1.378690362,-1.189291,-1.096203804,-0.928060651,-0.778704286,-0.984022319,-0.65526855,-0.56605047,..
Peru,PER,GDP per capita (current US$),NY.GDP.PCAP.CD,2129.441142,2397.251473,2706.669473,3129.559965,3581.089308,4197.584446,4181.187555,5072.11494,5861.357936,6519.37853,6746.800257,6667.134104,6231.711503,6217.036,6736.166937,6978.491215,7037.008037,6133.325524,6826.202556,7350.630343,7887.541859,8452.37167
Peru,PER,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,19.01466695,22.91223375,26.84876111,30.53663645,31.52211653,29.72763021,26.44205274,27.82616415,30.50275976,27.44961437,24.80829942,22.60697038,21.28732529,22.60031374,24.71987197,25.19218467,24.03908743,23.01144314,29.23585959,28.83186077,27.13530582,28.53759088
Peru,PER,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,18.60994338,19.02384452,20.50855637,21.24841958,24.16599675,28.70613718,21.66987688,23.84664478,25.48552053,25.17028089,24.97884303,24.24615072,23.8754434,22.78852746,22.79367839,23.4392855,22.90441794,21.23452405,26.19138977,28.46511519,23.64987838,22.93829698
Peru,PER,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.259377534,3.662473201,1.616301939,2.002258012,1.779986447,5.785875982,2.936231536,1.528320597,3.369310953,3.611212949,2.767896661,3.411945798,3.398091947,3.557176636,2.994900458,1.50915423,2.252121914,2.002412058,4.271663815,8.333706301,6.455613484,2.007707394
Peru,PER,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.162101626,-1.027399659,-0.975715458,-0.841553807,-0.774885893,-0.892661691,-1.180047989,-0.999915421,-0.760749698,-0.907364726,-0.80573976,-0.550656915,-0.398910075,-0.207934842,-0.26350987,-0.276880771,-0.163622618,-0.357722938,-0.355252951,-0.487095445,-0.521785557,..
Panama,PAN,GDP per capita (current US$),NY.GDP.PCAP.CD,4264.664288,4644.565824,5017.741092,5528.767055,6317.817303,7347.590503,7796.92617,8331.464214,9662.295922,11064.80636,12273.3225,13213.19896,14082.65485,14832.36116,15694.62975,16151.32735,16477.90663,13290.56083,15509.80691,17332.43607,18686.4051,19102.85219
Panama,PAN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,58.13357062,60.57682442,68.23559591,69.19423422,71.97917279,78.29859213,69.96480884,70.02524213,77.7456721,74.54431573,64.56107724,54.88908204,47.38661989,41.74075548,41.47101069,42.34710449,40.21417452,36.26908811,41.60670395,48.11743949,46.46839386,..
Panama,PAN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,59.13390832,64.1849321,70.97556918,72.27833706,76.6864283,86.28769401,67.08121277,75.42347668,80.46272324,78.66430464,68.51049169,60.08152289,49.19253745,42.6552164,42.57652655,43.78385702,40.21447604,32.43133541,38.52675957,45.56973926,43.06467452,..
